"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/PbIX1""]
[Themes ""crushing endgame fork master short""]
[FEN ""8/6p1/1R5p/1pk5/2b5/6PP/5PK1/8 w - - 3 44""]
[SetUp ""1""]

44. Rb7 Bd5+ 45. Kf1 Bxb7 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/AundH""]
[Themes ""crushing endgame master masterVsMaster short""]
[FEN ""8/1B2K3/P2PN1k1/4q1p1/8/5P2/r7/8 b - - 0 47""]
[SetUp ""1""]

47... Kf5 48. Be4+ Qxe4 49. fxe4+ *",crushing endgame master masterVsMaster short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/BCJvW""]
[Themes ""crushing endgame fork master short""]
[FEN ""3r4/1p2kp2/p1p5/3pPP2/4P3/P1RB4/1P3KP1/3b4 w - - 1 31""]
[SetUp ""1""]

31. Ke3 d4+ 32. Kd2 dxc3+ *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/2nWZ0""]
[Themes ""advantage master middlegame short skewer""]
[FEN ""2k4r/3b2p1/R1n2p2/3p4/3P4/2P1r1B1/3N2RP/6K1 b - - 0 27""]
[SetUp ""1""]

27... Rxc3 28. Ra8+ Kb7 29. Rxh8 *",advantage master middlegame short skewer
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/x7voN""]
[Themes ""backRankMate master mate mateIn2 middlegame sacrifice short""]
[FEN ""6k1/3Q3p/3nrbpB/5p2/4q3/8/3R2PP/3R3K w - - 0 38""]
[SetUp ""1""]

38. Rxd6 Qe1+ 39. Rxe1 Rxe1# *",backRankMate master mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/h1Bsx""]
[Themes ""crushing endgame fork master short""]
[FEN ""4k2r/prp1qp2/3p3p/4p3/2P1PpQ1/P2P4/5PPP/R4RK1 b k - 1 18""]
[SetUp ""1""]

18... Qg5 19. Qc8+ Qd8 20. Qxb7 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/lK8GW""]
[Themes ""crushing endgame fork master short""]
[FEN ""5rk1/p3R3/3p2p1/4p1N1/2P4q/3P4/P2K2Q1/8 w - - 7 44""]
[SetUp ""1""]

44. Ne6 Rf2+ 45. Qxf2 Qxf2+ *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Fpsuc""]
[Themes ""crushing endgame fork master short""]
[FEN ""5k2/5p2/2R1np2/2p1p2p/1p2P2P/3P1K2/1BP5/8 w - - 7 45""]
[SetUp ""1""]

45. Bc1 Nd4+ 46. Ke3 Nxc6 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/yn17Q""]
[Themes ""crushing endgame fork master short""]
[FEN ""2b5/p4kp1/1p3np1/1P3p2/PBP1pP1P/4K1P1/4B3/8 w - - 1 50""]
[SetUp ""1""]

50. c5 Nd5+ 51. Kd4 Nxb4 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/7qCyK""]
[Themes ""kingsideAttack master mate mateIn2 middlegame short""]
[FEN ""r2qr1k1/ppn2p1p/3p2p1/2pPbbN1/P1P5/3B1Q1P/1P3PP1/R1B2RK1 b - - 3 16""]
[SetUp ""1""]

16... Bxd3 17. Qxf7+ Kh8 18. Qxh7# *",kingsideAttack master mate mateIn2 middlegame short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/p7Nv8""]
[Themes ""crushing endgame master short skewer""]
[FEN ""2kr1r2/p7/2p2R2/1p1bB1pp/3P4/P1P3P1/4K2P/R7 w - - 1 29""]
[SetUp ""1""]

29. Raf1 Bc4+ 30. Kd2 Bxf1 *",crushing endgame master short skewer
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/02r27""]
[Themes ""crushing master middlegame veryLong""]
[FEN ""4r3/2pqrpk1/3p2pp/p1pPb1QP/2P1P3/1P3R2/P1B3P1/5R1K w - - 0 30""]
[SetUp ""1""]

30. Rxf7+ Rxf7 31. Qxg6+ Kf8 32. Qxf7+ Qxf7 33. Rxf7+ Kxf7 *",crushing master middlegame veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/y2u6r""]
[Themes ""endgame kingsideAttack master masterVsMaster mate mateIn2 short""]
[FEN ""r2q1rk1/p1p2p2/4pP1p/3p2p1/Q6B/P3P3/5PPP/R4RK1 b - - 0 18""]
[SetUp ""1""]

18... gxh4 19. Qg4+ Kh7 20. Qg7# *",endgame kingsideAttack master masterVsMaster mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/sDzUg""]
[Themes ""endgame master masterVsMaster mate mateIn2 short""]
[FEN ""6k1/5p2/4p2p/1P4p1/8/2P2QPq/1r2bP2/4R1K1 w - - 0 46""]
[SetUp ""1""]

46. Rxe2 Rb1+ 47. Re1 Rxe1# *",endgame master masterVsMaster mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/ZVhzN""]
[Themes ""crushing fork master middlegame short""]
[FEN ""5rk1/p3p2p/2pq2pb/5p2/1r1P4/PPNQPR1P/6P1/4R1K1 b - - 0 20""]
[SetUp ""1""]

20... Rxb3 21. Qc4+ Kh8 22. Qxb3 *",crushing fork master middlegame short
