"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/e4yXz""]
[Themes ""attraction crushing discoveredAttack endgame long sacrifice""]
[FEN ""r1b1Q3/p5k1/1p3q1p/2ppN1p1/3P4/2P4P/PP4P1/R5K1 w - - 1 25""]
[SetUp ""1""]

25. Rf1 Qxf1+ 26. Kxf1 Ba6+ 27. Kf2 Rxe8 *",attraction crushing discoveredAttack endgame long sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/zlrMo""]
[Themes ""backRankMate mate mateIn2 middlegame sacrifice short xRayAttack""]
[FEN ""rnb2r1k/ppp2Bpp/8/2Q5/8/1PP5/P5PP/1qB2RK1 b - - 1 18""]
[SetUp ""1""]

18... Rxf7 19. Qf8+ Rxf8 20. Rxf8# *",backRankMate mate mateIn2 middlegame sacrifice short xRayAttack
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/w1Vc5""]
[Themes ""backRankMate mate mateIn2 middlegame sacrifice short""]
[FEN ""4r1k1/4q1bp/p2pN1p1/1ppn1p2/8/P1P4P/1PQ2PPB/1R4K1 w - - 0 25""]
[SetUp ""1""]

25. Nxg7 Qe1+ 26. Rxe1 Rxe1# *",backRankMate mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/BDvYV""]
[Themes ""advantage attraction endgame fork long sacrifice""]
[FEN ""6k1/1p3p1p/4b1p1/pR6/3KP3/P7/2r1BPPP/8 w - - 1 23""]
[SetUp ""1""]

23. Kd3 Rxe2 24. Kxe2 Bc4+ 25. Ke3 Bxb5 *",advantage attraction endgame fork long sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/uIP0Q""]
[Themes ""kingsideAttack long mate mateIn3 middlegame sacrifice""]
[FEN ""1rr3k1/pbq2pp1/4R2p/6NQ/1nBp4/5P2/PPP3PP/2KR4 b - - 0 20""]
[SetUp ""1""]

20... Qxc4 21. Qxf7+ Kh8 22. Rxh6+ gxh6 23. Qh7# *",kingsideAttack long mate mateIn3 middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/411Sq""]
[Themes ""attraction crushing endgame fork sacrifice veryLong""]
[FEN ""8/4q3/2p3k1/1n3p2/3PrPp1/1QP3Pp/3RNK1P/8 w - - 0 40""]
[SetUp ""1""]

40. c4 Rxe2+ 41. Rxe2 Qxe2+ 42. Kxe2 Nxd4+ 43. Kd3 Nxb3 *",attraction crushing endgame fork sacrifice veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Z8lnn""]
[Themes ""backRankMate mate mateIn2 middlegame sacrifice short""]
[FEN ""3r2k1/pp3npb/2p3qp/8/P6P/2P3P1/2P1QPB1/4R1K1 b - - 2 27""]
[SetUp ""1""]

27... Qxc2 28. Qe8+ Rxe8 29. Rxe8# *",backRankMate mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/WpOhk""]
[Themes ""advantage fork long middlegame sacrifice""]
[FEN ""7r/pp3pk1/2p2p2/4bq1r/5p2/P1PR1Q1P/BP3PP1/3R3K w - - 0 34""]
[SetUp ""1""]

34. Rd7 Rxh3+ 35. gxh3 Rxh3+ 36. Kg2 Rxf3 *",advantage fork long middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/jxX99""]
[Themes ""backRankMate endgame long mate mateIn3 sacrifice""]
[FEN ""1r4k1/2q3pp/4p3/1Ppp4/8/5Q2/6PP/5RK1 b - - 0 27""]
[SetUp ""1""]

27... Qb6 28. Qf7+ Kh8 29. Qf8+ Rxf8 30. Rxf8# *",backRankMate endgame long mate mateIn3 sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/19gnb""]
[Themes ""kingsideAttack long mate mateIn3 middlegame sacrifice""]
[FEN ""5rk1/ppp2ppp/1b6/8/4p3/1QP1q2P/PP2r1P1/3R1R1K b - - 5 24""]
[SetUp ""1""]

24... Qg3 25. Qxf7+ Rxf7 26. Rd8+ Rf8 27. Rfxf8# *",kingsideAttack long mate mateIn3 middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/OL63v""]
[Themes ""backRankMate endgame long mate mateIn3 sacrifice""]
[FEN ""5r1k/q5p1/p3Q2p/7N/8/1Pb5/P4PPP/5RK1 w - - 0 31""]
[SetUp ""1""]

31. Rd1 Qxf2+ 32. Kh1 Qf1+ 33. Rxf1 Rxf1# *",backRankMate endgame long mate mateIn3 sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/GZDh1""]
[Themes ""advantage attraction endgame fork long pin sacrifice""]
[FEN ""4r1k1/5pp1/6qp/8/PQP4n/7P/R4PP1/4N1K1 w - - 1 31""]
[SetUp ""1""]

31. g3 Rxe1+ 32. Qxe1 Nf3+ 33. Kf1 Nxe1 *",advantage attraction endgame fork long pin sacrifice
