"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/yWX0z""]
[Themes ""crushing endgame long quietMove rookEndgame""]
[FEN ""8/2k5/1R6/P4K1p/1P6/8/8/6r1 w - - 2 45""]
[SetUp ""1""]

45. Rg6 Rxg6 46. Kxg6 h4 47. Kg5 h3 *",crushing endgame long quietMove rookEndgame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/UvEvR""]
[Themes ""crushing endgame pawnEndgame quietMove veryLong zugzwang""]
[FEN ""8/7p/1p6/1P1p1p1k/p2Pp2P/P3PPP1/4K3/8 w - - 1 35""]
[SetUp ""1""]

35. fxe4 fxe4 36. Kf1 Kg4 37. Kg2 h5 38. Kh2 Kf3 *",crushing endgame pawnEndgame quietMove veryLong zugzwang
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/EfHiY""]
[Themes ""crushing endgame long pawnEndgame quietMove""]
[FEN ""8/8/6Kp/8/7P/5k2/8/8 b - - 0 50""]
[SetUp ""1""]

50... Kg4 51. h5 Kf4 52. Kxh6 Kf5 53. Kg7 *",crushing endgame long pawnEndgame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/DxafT""]
[Themes ""crushing endgame long quietMove""]
[FEN ""r3R1k1/5pp1/6q1/3p1pPp/3r3P/P3R1Q1/6K1/8 b - - 1 34""]
[SetUp ""1""]

34... Rxe8 35. Rxe8+ Kh7 36. Qb8 Qxg5+ 37. hxg5 *",crushing endgame long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/L0wYd""]
[Themes ""crushing endgame fork long quietMove""]
[FEN ""2Q5/2P3pk/2q4p/5p2/4p3/4P1P1/2r2P2/5RK1 b - - 2 38""]
[SetUp ""1""]

38... g6 39. Rd1 Qxc7 40. Rd7+ Qxd7 41. Qxd7+ *",crushing endgame fork long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/eFbdN""]
[Themes ""crushing endgame quietMove rookEndgame short""]
[FEN ""8/p1R5/2p2r1p/8/PP5k/2P2p1p/5P1K/8 w - - 2 37""]
[SetUp ""1""]

37. Rxa7 Rg6 38. Kh1 Rg2 *",crushing endgame quietMove rookEndgame short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/qVJp0""]
[Themes ""crushing endgame long quietMove rookEndgame""]
[FEN ""8/8/8/4p3/4k1P1/2R1P1r1/2K5/8 b - - 4 50""]
[SetUp ""1""]

50... Rxe3 51. Rxe3+ Kxe3 52. g5 e4 53. g6 *",crushing endgame long quietMove rookEndgame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/rWroK""]
[Themes ""bishopEndgame crushing endgame quietMove veryLong""]
[FEN ""2k5/1p6/PK4p1/7p/1P3p2/5PbP/8/2B5 b - - 0 50""]
[SetUp ""1""]

50... bxa6 51. Kxa6 g5 52. b5 Bf2 53. b6 Bxb6 54. Kxb6 *",bishopEndgame crushing endgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/p0f0o""]
[Themes ""crushing endgame long pawnEndgame quietMove""]
[FEN ""8/8/pp6/4K1pp/1kP5/4PP1P/8/8 w - - 1 40""]
[SetUp ""1""]

40. Kd5 a5 41. e4 a4 42. c5 bxc5 *",crushing endgame long pawnEndgame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/gNBec""]
[Themes ""advancedPawn advantage endgame quietMove veryLong""]
[FEN ""8/2p3r1/1p1p4/p2Pnk2/2PB3P/4R2K/8/8 b - - 2 40""]
[SetUp ""1""]

40... Nxc4 41. Rf3+ Ke4 42. Bxg7 Kxf3 43. h5 Ne3 44. h6 Nf5 45. h7 *",advancedPawn advantage endgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/UWxIj""]
[Themes ""advancedPawn advantage endgame long promotion quietMove""]
[FEN ""8/1pR3p1/p2P1k2/P4p1p/1P4nP/1K4P1/4p3/8 w - - 0 53""]
[SetUp ""1""]

53. Re7 Ne5 54. Rxe5 Kxe5 55. d7 e1=Q *",advancedPawn advantage endgame long promotion quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/8l55j""]
[Themes ""advantage deflection long middlegame quietMove""]
[FEN ""3r2k1/1b2n1p1/p2qp3/2p1Pp1p/2P2P2/1PN1B1P1/P3n2P/2R2QK1 w - - 0 27""]
[SetUp ""1""]

27. Nxe2 Qc6 28. Kf2 Qf3+ 29. Ke1 Qxe3 *",advantage deflection long middlegame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/z3sRw""]
[Themes ""crushing endgame quietMove rookEndgame veryLong""]
[FEN ""8/4r1k1/6p1/5pP1/2pPBK2/8/4R3/8 b - - 0 52""]
[SetUp ""1""]

52... Rxe4+ 53. Rxe4 fxe4 54. Kxe4 Kf8 55. d5 c3 56. Kd3 c2 57. Kxc2 *",crushing endgame quietMove rookEndgame veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/iuIhm""]
[Themes ""advancedPawn crushing endgame pawnEndgame quietMove veryLong""]
[FEN ""8/5k2/1p2p3/p3PPK1/3P4/8/8/8 w - - 1 51""]
[SetUp ""1""]

51. fxe6+ Kxe6 52. Kf4 a4 53. Ke3 a3 54. Kd3 a2 *",advancedPawn crushing endgame pawnEndgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/qYt59""]
[Themes ""advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong""]
[FEN ""6b1/8/5p1P/4p3/1P2p3/K3P1k1/8/8 b - - 0 39""]
[SetUp ""1""]

39... Kf3 40. b5 f5 41. b6 f4 42. b7 fxe3 43. b8=Q *",advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/PePDN""]
[Themes ""crushing endgame pawnEndgame quietMove short""]
[FEN ""8/8/8/p4p2/P1PK1k2/8/8/8 b - - 0 54""]
[SetUp ""1""]

54... Kf3 55. c5 f4 56. c6 *",crushing endgame pawnEndgame quietMove short
